41,1298.5
48,23127.5
53,7538.0
59,12046.5
63,12680.0
64,10918.0
66,4814.5
67,2376.0
70,19981.5
72,10251.5
75,7930.0
81,282.0
88,19333.0
90,826446.5
92,2243.0
93,35766.5
94,15623.5
